Pf3D7_02_v3	843527	+
Pf3D7_02_v3	86348	-
Pf3D7_03_v3	105604	+
Pf3D7_03_v3	140820	+
Pf3D7_03_v3	218804	+
Pf3D7_03_v3	286783	-
Pf3D7_03_v3	361897	-
Pf3D7_03_v3	367459	-
Pf3D7_03_v3	367499	-
Pf3D7_03_v3	408571	+
Pf3D7_03_v3	408625	+
Pf3D7_03_v3	408638	+
Pf3D7_03_v3	408669	+
Pf3D7_03_v3	446728	+
Pf3D7_03_v3	446770	+
Pf3D7_03_v3	447214	+
Pf3D7_03_v3	463730	+
Pf3D7_03_v3	537443	-
Pf3D7_03_v3	585354	+
Pf3D7_03_v3	644424	-
Pf3D7_03_v3	644441	-
Pf3D7_03_v3	668815	-
Pf3D7_03_v3	668822	-
Pf3D7_03_v3	682581	-
Pf3D7_03_v3	682584	-
Pf3D7_03_v3	831144	+
Pf3D7_03_v3	847551	+
Pf3D7_03_v3	847559	+
Pf3D7_03_v3	928369	-
Pf3D7_03_v3	965017	-
Pf3D7_03_v3	965044	-
Pf3D7_03_v3	965258	-
Pf3D7_04_v3	1000787	+
Pf3D7_04_v3	1070107	-
Pf3D7_04_v3	1070127	-
Pf3D7_04_v3	1070412	-
Pf3D7_04_v3	1070791	-
Pf3D7_04_v3	1077648	+
Pf3D7_04_v3	1112978	-
Pf3D7_04_v3	1113145	-
Pf3D7_04_v3	146115	-
Pf3D7_04_v3	146170	-
Pf3D7_04_v3	147085	-
Pf3D7_04_v3	147089	+
Pf3D7_04_v3	147095	-
Pf3D7_04_v3	194883	+
Pf3D7_04_v3	194892	+
Pf3D7_04_v3	239707	+
Pf3D7_04_v3	268718	-
Pf3D7_04_v3	268720	-
Pf3D7_04_v3	330164	+
Pf3D7_04_v3	330167	+
Pf3D7_04_v3	330185	+
Pf3D7_04_v3	330196	+
Pf3D7_04_v3	333781	-
Pf3D7_04_v3	333786	-
Pf3D7_04_v3	333794	-
Pf3D7_04_v3	333896	-
Pf3D7_04_v3	367842	+
Pf3D7_04_v3	367855	+
Pf3D7_04_v3	367866	+
Pf3D7_04_v3	403090	-
Pf3D7_04_v3	403113	-
Pf3D7_04_v3	403127	-
Pf3D7_04_v3	403147	-
Pf3D7_04_v3	403353	-
Pf3D7_04_v3	461556	+
Pf3D7_04_v3	658203	-
Pf3D7_04_v3	685692	-
Pf3D7_04_v3	685698	-
Pf3D7_04_v3	685782	-
Pf3D7_04_v3	696763	+
Pf3D7_04_v3	697275	-
Pf3D7_04_v3	697386	-
Pf3D7_04_v3	754252	-
Pf3D7_04_v3	754302	-
Pf3D7_04_v3	817254	+
Pf3D7_04_v3	817270	+
Pf3D7_04_v3	894283	-
Pf3D7_04_v3	894294	-
Pf3D7_04_v3	917214	+
Pf3D7_05_v3	1044084	+
Pf3D7_05_v3	1052019	-
Pf3D7_05_v3	106370	+
Pf3D7_05_v3	1068701	-
Pf3D7_05_v3	1068762	-
Pf3D7_05_v3	1068815	-
Pf3D7_05_v3	1072837	+
Pf3D7_05_v3	1124845	+
Pf3D7_05_v3	1163138	-
Pf3D7_05_v3	1163145	-
Pf3D7_05_v3	1174092	+
Pf3D7_05_v3	1174194	+
Pf3D7_05_v3	1174269	+
Pf3D7_05_v3	1174278	+
Pf3D7_05_v3	1178152	-
Pf3D7_05_v3	1178164	-
Pf3D7_05_v3	1224377	-
Pf3D7_05_v3	1293133	+
Pf3D7_05_v3	1310166	+
Pf3D7_05_v3	141831	+
Pf3D7_05_v3	142101	+
Pf3D7_05_v3	142299	+
Pf3D7_05_v3	142317	+
Pf3D7_05_v3	251885	-
Pf3D7_05_v3	305522	-
Pf3D7_05_v3	305642	-
Pf3D7_05_v3	337159	-
Pf3D7_05_v3	376560	+
Pf3D7_05_v3	388370	-
Pf3D7_05_v3	388381	-
Pf3D7_05_v3	520313	-
Pf3D7_05_v3	529501	-
Pf3D7_05_v3	568532	+
Pf3D7_05_v3	568536	+
Pf3D7_05_v3	57019	+
Pf3D7_05_v3	57077	+
Pf3D7_05_v3	60058	-
Pf3D7_05_v3	60064	-
Pf3D7_05_v3	675703	-
Pf3D7_05_v3	70528	+
Pf3D7_05_v3	70766	+
Pf3D7_05_v3	70775	+
Pf3D7_05_v3	70802	+
Pf3D7_05_v3	712407	-
Pf3D7_05_v3	724077	-
Pf3D7_05_v3	724553	-
Pf3D7_05_v3	743084	+
Pf3D7_05_v3	758294	-
Pf3D7_05_v3	791139	-
Pf3D7_05_v3	791169	-
Pf3D7_05_v3	798183	-
Pf3D7_05_v3	798229	-
Pf3D7_05_v3	798237	-
Pf3D7_05_v3	798239	-
Pf3D7_05_v3	835024	-
Pf3D7_05_v3	869852	-
Pf3D7_05_v3	869926	-
Pf3D7_06_v3	1022187	+
Pf3D7_06_v3	1032111	-
Pf3D7_06_v3	1073270	-
Pf3D7_06_v3	1074983	+
Pf3D7_06_v3	1076496	+
Pf3D7_06_v3	1096752	-
Pf3D7_06_v3	1096769	-
Pf3D7_06_v3	1096818	-
Pf3D7_06_v3	1112195	+
Pf3D7_06_v3	1112210	+
Pf3D7_06_v3	1170296	-
Pf3D7_06_v3	1170516	-
Pf3D7_06_v3	1174275	-
Pf3D7_06_v3	1174301	-
Pf3D7_06_v3	1178335	+
Pf3D7_06_v3	1199439	-
Pf3D7_06_v3	1201630	-
Pf3D7_06_v3	1208029	+
Pf3D7_06_v3	1208051	+
Pf3D7_06_v3	1249503	+
Pf3D7_06_v3	142715	-
Pf3D7_06_v3	179805	+
Pf3D7_06_v3	250328	-
Pf3D7_06_v3	250368	-
Pf3D7_06_v3	264970	-
Pf3D7_06_v3	265137	-
Pf3D7_06_v3	265249	-
Pf3D7_06_v3	287274	+
Pf3D7_06_v3	341725	-
Pf3D7_06_v3	454931	+
Pf3D7_06_v3	488347	-
Pf3D7_06_v3	488358	-
Pf3D7_06_v3	507422	+
Pf3D7_06_v3	533349	+
Pf3D7_06_v3	558767	+
Pf3D7_06_v3	676959	+
Pf3D7_06_v3	677048	+
Pf3D7_06_v3	677058	+
Pf3D7_06_v3	716145	+
Pf3D7_06_v3	747859	-
Pf3D7_06_v3	747868	-
Pf3D7_06_v3	747875	-
Pf3D7_06_v3	755792	+
Pf3D7_06_v3	755852	+
Pf3D7_06_v3	756001	+
Pf3D7_06_v3	756168	+
Pf3D7_06_v3	764469	-
Pf3D7_06_v3	769729	+
Pf3D7_06_v3	769765	+
Pf3D7_06_v3	79304	+
Pf3D7_06_v3	79447	+
Pf3D7_06_v3	79460	+
Pf3D7_06_v3	815514	-
Pf3D7_06_v3	815519	-
Pf3D7_06_v3	848277	-
Pf3D7_06_v3	870826	-
Pf3D7_06_v3	903593	-
Pf3D7_06_v3	932430	-
Pf3D7_06_v3	946123	+
Pf3D7_06_v3	954870	-
Pf3D7_06_v3	959135	+
Pf3D7_06_v3	963128	-
Pf3D7_06_v3	982875	+
Pf3D7_06_v3	990146	-
Pf3D7_06_v3	990164	-
Pf3D7_07_v3	104253	-
Pf3D7_07_v3	104264	-
Pf3D7_07_v3	104645	-
Pf3D7_07_v3	1080264	+
Pf3D7_07_v3	1087292	+
Pf3D7_07_v3	113988	-
Pf3D7_07_v3	1142899	+
Pf3D7_07_v3	1232507	+
Pf3D7_07_v3	1294377	+
Pf3D7_07_v3	1295680	+
Pf3D7_07_v3	1302691	+
Pf3D7_07_v3	1314797	-
Pf3D7_07_v3	1322603	+
Pf3D7_07_v3	1363482	+
Pf3D7_07_v3	285105	-
Pf3D7_07_v3	285119	-
Pf3D7_07_v3	305543	-
Pf3D7_07_v3	305645	-
Pf3D7_07_v3	305657	-
Pf3D7_07_v3	325469	-
Pf3D7_07_v3	367970	+
Pf3D7_07_v3	385081	+
Pf3D7_07_v3	385125	+
Pf3D7_07_v3	385136	+
Pf3D7_07_v3	385158	+
Pf3D7_07_v3	398516	+
Pf3D7_07_v3	434592	-
Pf3D7_07_v3	461758	+
Pf3D7_07_v3	478244	-
Pf3D7_07_v3	478313	-
Pf3D7_07_v3	478319	-
Pf3D7_07_v3	492270	-
Pf3D7_07_v3	626722	-
Pf3D7_07_v3	642386	-
Pf3D7_07_v3	666981	+
Pf3D7_07_v3	707193	-
Pf3D7_07_v3	707199	-
Pf3D7_07_v3	711985	+
Pf3D7_07_v3	715448	+
Pf3D7_07_v3	823168	+
Pf3D7_07_v3	858425	-
Pf3D7_07_v3	858432	-
Pf3D7_07_v3	91465	-
Pf3D7_07_v3	917753	+
Pf3D7_07_v3	939022	+
Pf3D7_07_v3	939108	+
Pf3D7_07_v3	940585	-
Pf3D7_07_v3	945727	+
Pf3D7_08_v3	118356	-
Pf3D7_08_v3	1184111	+
Pf3D7_08_v3	1206379	-
Pf3D7_08_v3	1236852	-
Pf3D7_08_v3	1305253	+
Pf3D7_08_v3	1305473	+
Pf3D7_08_v3	1355291	+
Pf3D7_08_v3	1364802	-
Pf3D7_08_v3	1364838	-
Pf3D7_08_v3	1364848	-
Pf3D7_08_v3	1373856	-
Pf3D7_08_v3	1373876	-
Pf3D7_08_v3	175017	+
Pf3D7_08_v3	206798	-
Pf3D7_08_v3	207189	-
Pf3D7_08_v3	420772	+
Pf3D7_08_v3	424798	+
Pf3D7_08_v3	575642	+
Pf3D7_08_v3	578847	+
Pf3D7_08_v3	642819	-
Pf3D7_08_v3	642828	-
Pf3D7_08_v3	658018	+
Pf3D7_08_v3	658035	+
Pf3D7_08_v3	671251	+
Pf3D7_08_v3	671309	+
Pf3D7_08_v3	682310	-
Pf3D7_08_v3	682345	-
Pf3D7_08_v3	709030	+
Pf3D7_08_v3	720133	+
Pf3D7_08_v3	720192	+
Pf3D7_08_v3	720441	+
Pf3D7_08_v3	800311	+
Pf3D7_08_v3	800342	+
Pf3D7_08_v3	826753	+
Pf3D7_08_v3	826777	+
Pf3D7_08_v3	831586	+
Pf3D7_08_v3	831618	+
Pf3D7_08_v3	84222	-
Pf3D7_08_v3	847837	-
Pf3D7_08_v3	862685	+
Pf3D7_08_v3	862795	+
Pf3D7_08_v3	862805	+
Pf3D7_08_v3	884787	-
Pf3D7_08_v3	900538	-
Pf3D7_08_v3	900543	-
Pf3D7_08_v3	911769	-
Pf3D7_08_v3	911773	-
Pf3D7_08_v3	967079	+
Pf3D7_08_v3	974468	+
Pf3D7_09_v3	1030687	-
Pf3D7_09_v3	1063874	+
Pf3D7_09_v3	1063903	+
Pf3D7_09_v3	1063911	+
Pf3D7_09_v3	108697	-
Pf3D7_09_v3	1133217	-
Pf3D7_09_v3	1136614	+
Pf3D7_09_v3	1136644	+
Pf3D7_09_v3	1181244	+
Pf3D7_09_v3	1181287	+
Pf3D7_09_v3	118800	-
Pf3D7_09_v3	1209725	-
Pf3D7_09_v3	1212659	+
Pf3D7_09_v3	1337932	-
Pf3D7_09_v3	1355430	-
Pf3D7_09_v3	1404748	+
Pf3D7_09_v3	1407266	+
Pf3D7_09_v3	1407281	+
Pf3D7_09_v3	1407287	+
Pf3D7_09_v3	1410387	+
Pf3D7_09_v3	1420078	+
Pf3D7_09_v3	1420191	-
Pf3D7_09_v3	1420317	-
Pf3D7_09_v3	1426579	-
Pf3D7_09_v3	1426788	-
Pf3D7_09_v3	1435915	-
Pf3D7_09_v3	1436192	-
Pf3D7_09_v3	1443557	-
Pf3D7_09_v3	1443616	-
Pf3D7_09_v3	1443620	-
Pf3D7_09_v3	1448277	+
Pf3D7_09_v3	1448300	+
Pf3D7_09_v3	1448421	+
Pf3D7_09_v3	1448442	+
Pf3D7_09_v3	1448454	+
Pf3D7_09_v3	1460335	+
Pf3D7_09_v3	1460341	+
Pf3D7_09_v3	270491	-
Pf3D7_09_v3	270500	-
Pf3D7_09_v3	270506	-
Pf3D7_09_v3	275372	-
Pf3D7_09_v3	338261	+
Pf3D7_09_v3	355319	-
Pf3D7_09_v3	363543	+
Pf3D7_09_v3	363643	-
Pf3D7_09_v3	363660	-
Pf3D7_09_v3	407208	+
Pf3D7_09_v3	407216	+
Pf3D7_09_v3	452125	+
Pf3D7_09_v3	489130	+
Pf3D7_09_v3	489163	+
Pf3D7_09_v3	489182	+
Pf3D7_09_v3	503189	+
Pf3D7_09_v3	503196	+
Pf3D7_09_v3	508768	+
Pf3D7_09_v3	554055	-
Pf3D7_09_v3	569164	+
Pf3D7_09_v3	627434	+
Pf3D7_09_v3	650394	-
Pf3D7_09_v3	699522	-
Pf3D7_09_v3	706602	+
Pf3D7_09_v3	706605	+
Pf3D7_09_v3	706616	+
Pf3D7_09_v3	740533	+
Pf3D7_09_v3	740535	+
Pf3D7_09_v3	740537	+
Pf3D7_09_v3	761562	+
Pf3D7_09_v3	761743	+
Pf3D7_09_v3	781107	-
Pf3D7_09_v3	781124	-
Pf3D7_09_v3	852436	-
Pf3D7_09_v3	857590	+
Pf3D7_09_v3	857612	+
Pf3D7_09_v3	862576	-
Pf3D7_09_v3	905251	+
Pf3D7_09_v3	994384	-
Pf3D7_10_v3	1016729	+
Pf3D7_10_v3	102667	-
Pf3D7_10_v3	102707	-
Pf3D7_10_v3	106282	-
Pf3D7_10_v3	106395	-
Pf3D7_10_v3	106613	-
Pf3D7_10_v3	1091132	-
Pf3D7_10_v3	1097619	-
Pf3D7_10_v3	1097627	-
Pf3D7_10_v3	1097640	-
Pf3D7_10_v3	1113373	-
Pf3D7_10_v3	1113379	-
Pf3D7_10_v3	1124452	+
Pf3D7_10_v3	1139895	-
Pf3D7_10_v3	1139999	-
Pf3D7_10_v3	1148309	+
Pf3D7_10_v3	1169591	+
Pf3D7_10_v3	124776	+
Pf3D7_10_v3	1274377	+
Pf3D7_10_v3	1274378	+
Pf3D7_10_v3	1274388	+
Pf3D7_10_v3	1297391	+
Pf3D7_10_v3	1397100	+
Pf3D7_10_v3	142064	+
Pf3D7_10_v3	1426184	+
Pf3D7_10_v3	1426206	+
Pf3D7_10_v3	1497120	+
Pf3D7_10_v3	1507329	+
Pf3D7_10_v3	1507345	+
Pf3D7_10_v3	163282	-
Pf3D7_10_v3	261382	-
Pf3D7_10_v3	271666	-
Pf3D7_10_v3	271674	-
Pf3D7_10_v3	286863	+
Pf3D7_10_v3	369036	-
Pf3D7_10_v3	413212	-
Pf3D7_10_v3	419434	-
Pf3D7_10_v3	419443	-
Pf3D7_10_v3	419564	-
Pf3D7_10_v3	450705	+
Pf3D7_10_v3	475143	-
Pf3D7_10_v3	495710	-
Pf3D7_10_v3	498460	-
Pf3D7_10_v3	514835	+
Pf3D7_10_v3	619348	+
Pf3D7_10_v3	620463	+
Pf3D7_10_v3	620539	+
Pf3D7_10_v3	620545	+
Pf3D7_10_v3	636963	+
Pf3D7_10_v3	639268	+
Pf3D7_10_v3	639280	+
Pf3D7_10_v3	639292	+
Pf3D7_10_v3	639384	+
Pf3D7_10_v3	639399	+
Pf3D7_10_v3	649240	-
Pf3D7_10_v3	665292	-
Pf3D7_10_v3	681111	-
Pf3D7_10_v3	681707	-
Pf3D7_10_v3	681799	-
Pf3D7_10_v3	697367	-
Pf3D7_10_v3	697378	-
Pf3D7_10_v3	697383	-
Pf3D7_10_v3	697462	-
Pf3D7_10_v3	697474	-
Pf3D7_10_v3	708992	+
Pf3D7_10_v3	735441	-
Pf3D7_10_v3	80941	-
Pf3D7_10_v3	813337	+
Pf3D7_10_v3	844469	-
Pf3D7_10_v3	844482	-
Pf3D7_10_v3	95887	-
Pf3D7_11_v3	1004258	-
Pf3D7_11_v3	1004411	-
Pf3D7_11_v3	1004425	-
Pf3D7_11_v3	1004536	-
Pf3D7_11_v3	1008008	-
Pf3D7_11_v3	1008033	-
Pf3D7_11_v3	1009964	-
Pf3D7_11_v3	1009967	-
Pf3D7_11_v3	1127581	+
Pf3D7_11_v3	1127641	+
Pf3D7_11_v3	1127648	+
Pf3D7_11_v3	1130997	+
Pf3D7_11_v3	1131082	-
Pf3D7_11_v3	1137730	-
Pf3D7_11_v3	1137752	-
Pf3D7_11_v3	1137852	-
Pf3D7_11_v3	1162611	-
Pf3D7_11_v3	1162621	-
Pf3D7_11_v3	1162642	-
Pf3D7_11_v3	119106	-
Pf3D7_11_v3	119188	-
Pf3D7_11_v3	129333	+
Pf3D7_11_v3	129486	+
Pf3D7_11_v3	1296042	+
Pf3D7_11_v3	1296058	+
Pf3D7_11_v3	129656	+
Pf3D7_11_v3	129682	+
Pf3D7_11_v3	130963	-
Pf3D7_11_v3	130972	-
Pf3D7_11_v3	130981	-
Pf3D7_11_v3	130985	-
Pf3D7_11_v3	132426	-
Pf3D7_11_v3	1324405	-
Pf3D7_11_v3	1396094	-
Pf3D7_11_v3	139791	-
Pf3D7_11_v3	1431462	-
Pf3D7_11_v3	1460591	+
Pf3D7_11_v3	1665413	+
Pf3D7_11_v3	1672040	-
Pf3D7_11_v3	1701520	-
Pf3D7_11_v3	1705503	-
Pf3D7_11_v3	1707914	-
Pf3D7_11_v3	1707940	-
Pf3D7_11_v3	1756101	+
Pf3D7_11_v3	1756107	+
Pf3D7_11_v3	1756171	+
Pf3D7_11_v3	1758856	-
Pf3D7_11_v3	1758874	-
Pf3D7_11_v3	1777299	-
Pf3D7_11_v3	1798436	-
Pf3D7_11_v3	1827255	-
Pf3D7_11_v3	1827275	-
Pf3D7_11_v3	1945117	+
Pf3D7_11_v3	1946515	+
Pf3D7_11_v3	2000893	+
Pf3D7_11_v3	2003594	+
Pf3D7_11_v3	2003637	+
Pf3D7_11_v3	220266	-
Pf3D7_11_v3	221015	-
Pf3D7_11_v3	221137	-
Pf3D7_11_v3	221339	-
Pf3D7_11_v3	227772	+
Pf3D7_11_v3	227788	+
Pf3D7_11_v3	249209	+
Pf3D7_11_v3	263599	+
Pf3D7_11_v3	319868	-
Pf3D7_11_v3	319877	-
Pf3D7_11_v3	321446	-
Pf3D7_11_v3	328978	+
Pf3D7_11_v3	341625	-
Pf3D7_11_v3	354858	+
Pf3D7_11_v3	354926	+
Pf3D7_11_v3	366327	+
Pf3D7_11_v3	372705	-
Pf3D7_11_v3	398170	+
Pf3D7_11_v3	398192	+
Pf3D7_11_v3	398207	+
Pf3D7_11_v3	398217	+
Pf3D7_11_v3	455428	+
Pf3D7_11_v3	461450	+
Pf3D7_11_v3	461461	+
Pf3D7_11_v3	512658	-
Pf3D7_11_v3	595631	-
Pf3D7_11_v3	595872	-
Pf3D7_11_v3	619918	+
Pf3D7_11_v3	663013	+
Pf3D7_11_v3	663054	+
Pf3D7_11_v3	670243	-
Pf3D7_11_v3	688069	+
Pf3D7_11_v3	705291	+
Pf3D7_11_v3	705318	+
Pf3D7_11_v3	705327	+
Pf3D7_11_v3	722233	-
Pf3D7_11_v3	722473	+
Pf3D7_11_v3	734882	+
Pf3D7_11_v3	734893	+
Pf3D7_11_v3	762968	+
Pf3D7_11_v3	814730	-
Pf3D7_11_v3	814753	-
Pf3D7_11_v3	934398	-
Pf3D7_11_v3	946344	+
Pf3D7_12_v3	102570	-
Pf3D7_12_v3	1035290	+
Pf3D7_12_v3	1050059	+
Pf3D7_12_v3	1050081	+
Pf3D7_12_v3	1050084	+
Pf3D7_12_v3	1066965	+
Pf3D7_12_v3	1088947	+
Pf3D7_12_v3	116130	+
Pf3D7_12_v3	116186	-
Pf3D7_12_v3	1209791	+
Pf3D7_12_v3	1209810	+
Pf3D7_12_v3	1213880	+
Pf3D7_12_v3	1274591	-
Pf3D7_12_v3	1277998	+
Pf3D7_12_v3	1310163	+
Pf3D7_12_v3	1310173	+
Pf3D7_12_v3	1310176	+
Pf3D7_12_v3	1351112	+
Pf3D7_12_v3	1351177	+
Pf3D7_12_v3	1351181	+
Pf3D7_12_v3	1358886	+
Pf3D7_12_v3	1358889	+
Pf3D7_12_v3	1358892	+
Pf3D7_12_v3	1358913	+
Pf3D7_12_v3	1360776	+
Pf3D7_12_v3	1556289	+
Pf3D7_12_v3	1556294	+
Pf3D7_12_v3	1570777	+
Pf3D7_12_v3	1570805	+
Pf3D7_12_v3	1570823	+
Pf3D7_12_v3	1570836	+
Pf3D7_12_v3	1575733	+
Pf3D7_12_v3	1613020	+
Pf3D7_12_v3	1613481	+
Pf3D7_12_v3	1645744	+
Pf3D7_12_v3	171420	+
Pf3D7_12_v3	171506	+
Pf3D7_12_v3	1746145	-
Pf3D7_12_v3	1746149	-
Pf3D7_12_v3	1820300	+
Pf3D7_12_v3	1827905	+
Pf3D7_12_v3	1833184	+
Pf3D7_12_v3	1857909	+
Pf3D7_12_v3	1857913	+
Pf3D7_12_v3	186171	-
Pf3D7_12_v3	1869803	-
Pf3D7_12_v3	1870577	+
Pf3D7_12_v3	1922749	+
Pf3D7_12_v3	1925703	+
Pf3D7_12_v3	1933115	+
Pf3D7_12_v3	1964337	-
Pf3D7_12_v3	1983260	-
Pf3D7_12_v3	2041111	-
Pf3D7_12_v3	2044853	+
Pf3D7_12_v3	2077039	+
Pf3D7_12_v3	2094496	+
Pf3D7_12_v3	2101929	-
Pf3D7_12_v3	2127261	-
Pf3D7_12_v3	2127313	-
Pf3D7_12_v3	2129249	-
Pf3D7_12_v3	2172697	+
Pf3D7_12_v3	2172741	+
Pf3D7_12_v3	248966	-
Pf3D7_12_v3	299523	-
Pf3D7_12_v3	402180	+
Pf3D7_12_v3	402186	+
Pf3D7_12_v3	402650	+
Pf3D7_12_v3	440787	+
Pf3D7_12_v3	46553	-
Pf3D7_12_v3	46564	-
Pf3D7_12_v3	527916	+
Pf3D7_12_v3	528435	-
Pf3D7_12_v3	568957	-
Pf3D7_12_v3	634534	+
Pf3D7_12_v3	650841	+
Pf3D7_12_v3	650868	+
Pf3D7_12_v3	705122	+
Pf3D7_12_v3	725524	-
Pf3D7_12_v3	725528	-
Pf3D7_12_v3	725621	-
Pf3D7_12_v3	819181	+
Pf3D7_12_v3	920093	+
Pf3D7_12_v3	920113	+
Pf3D7_12_v3	920187	+
Pf3D7_12_v3	920291	+
Pf3D7_12_v3	925159	-
Pf3D7_12_v3	947275	+
Pf3D7_12_v3	947305	+
Pf3D7_12_v3	991405	+
Pf3D7_12_v3	992387	+
Pf3D7_12_v3	992467	+
Pf3D7_13_v3	100763	+
Pf3D7_13_v3	1042418	+
Pf3D7_13_v3	1068026	+
Pf3D7_13_v3	1127204	-
Pf3D7_13_v3	1195365	+
Pf3D7_13_v3	1195466	-
Pf3D7_13_v3	1195470	-
Pf3D7_13_v3	1195572	-
Pf3D7_13_v3	119806	+
Pf3D7_13_v3	1203486	-
Pf3D7_13_v3	1203494	-
Pf3D7_13_v3	1203505	-
Pf3D7_13_v3	121185	-
Pf3D7_13_v3	1213474	+
Pf3D7_13_v3	122489	-
Pf3D7_13_v3	1260992	-
Pf3D7_13_v3	1261034	-
Pf3D7_13_v3	1299653	-
Pf3D7_13_v3	1340579	-
Pf3D7_13_v3	1343814	-
Pf3D7_13_v3	1343817	-
Pf3D7_13_v3	1373033	-
Pf3D7_13_v3	1373045	-
Pf3D7_13_v3	1378390	-
Pf3D7_13_v3	1378401	-
Pf3D7_13_v3	1378502	-
Pf3D7_13_v3	1399914	+
Pf3D7_13_v3	1509228	-
Pf3D7_13_v3	1528112	-
Pf3D7_13_v3	1530595	-
Pf3D7_13_v3	1544119	+
Pf3D7_13_v3	1544861	-
Pf3D7_13_v3	1544887	-
Pf3D7_13_v3	1560361	-
Pf3D7_13_v3	1630173	+
Pf3D7_13_v3	1638201	+
Pf3D7_13_v3	1641515	+
Pf3D7_13_v3	1652665	-
Pf3D7_13_v3	1652681	-
Pf3D7_13_v3	1652690	-
Pf3D7_13_v3	1652698	-
Pf3D7_13_v3	1677077	+
Pf3D7_13_v3	1677218	+
Pf3D7_13_v3	1677319	-
Pf3D7_13_v3	1677361	-
Pf3D7_13_v3	1677411	-
Pf3D7_13_v3	1809120	-
Pf3D7_13_v3	1809163	-
Pf3D7_13_v3	1827954	+
Pf3D7_13_v3	1850900	+
Pf3D7_13_v3	1850945	+
Pf3D7_13_v3	1897120	-
Pf3D7_13_v3	1897184	-
Pf3D7_13_v3	1911317	+
Pf3D7_13_v3	1911343	+
Pf3D7_13_v3	1950480	-
Pf3D7_13_v3	1971271	-
Pf3D7_13_v3	2005597	-
Pf3D7_13_v3	2005638	-
Pf3D7_13_v3	2059222	+
Pf3D7_13_v3	2064117	+
Pf3D7_13_v3	2094491	-
Pf3D7_13_v3	2113705	-
Pf3D7_13_v3	2113741	-
Pf3D7_13_v3	2163897	-
Pf3D7_13_v3	2199021	+
Pf3D7_13_v3	2199035	+
Pf3D7_13_v3	2233482	+
Pf3D7_13_v3	2265558	-
Pf3D7_13_v3	2265618	-
Pf3D7_13_v3	2270898	+
Pf3D7_13_v3	2325610	-
Pf3D7_13_v3	2331779	+
Pf3D7_13_v3	2335724	-
Pf3D7_13_v3	2358379	-
Pf3D7_13_v3	2377088	-
Pf3D7_13_v3	2377233	-
Pf3D7_13_v3	2377396	-
Pf3D7_13_v3	2464920	-
Pf3D7_13_v3	2493282	-
Pf3D7_13_v3	2624133	-
Pf3D7_13_v3	2627333	-
Pf3D7_13_v3	2632277	-
Pf3D7_13_v3	2668253	-
Pf3D7_13_v3	2700081	+
Pf3D7_13_v3	2741427	+
Pf3D7_13_v3	2789414	+
Pf3D7_13_v3	2789775	+
Pf3D7_13_v3	2824766	+
Pf3D7_13_v3	2824805	+
Pf3D7_13_v3	2824811	+
Pf3D7_13_v3	2840372	-
Pf3D7_13_v3	325018	-
Pf3D7_13_v3	337862	-
Pf3D7_13_v3	337871	-
Pf3D7_13_v3	420371	+
Pf3D7_13_v3	420375	+
Pf3D7_13_v3	464863	-
Pf3D7_13_v3	464882	-
Pf3D7_13_v3	467381	-
Pf3D7_13_v3	467562	-
Pf3D7_13_v3	467566	-
Pf3D7_13_v3	467758	-
